"CodeObj","Vaddr","Instruction","Hitcount","Latency","Stall","Idle","Source"
22,6716,"v_lshrrev_b32_e32 v51, 3, v0",648,2852,212,0,"/workspace/test/./gemm.py:71"
22,6720,"v_bfrev_b32_e32 v23, 1",648,3952,1360,0,"/workspace/test/./gemm.py:90"
22,6724,"v_and_b32_e32 v22, 56, v101",648,2764,140,0,"/workspace/test/./gemm.py:75"
22,6728,"s_mov_b32 s27, 0x27000",648,2812,212,0,"/workspace/test/./gemm.py:75"
22,6736,"s_mov_b32 s26, 0x7ffffffe",648,2700,104,0,"/workspace/test/./gemm.py:75"
22,6744,"v_lshrrev_b32_e32 v104, 6, v0",648,3028,436,0,"/workspace/test/./gemm.py:76"
22,6748,"v_or_b32_e32 v26, 12, v104",648,2788,192,0,"/workspace/test/./gemm.py:76"
22,6752,"v_mul_lo_u32 v24, s23, v104",648,3320,724,0,"/workspace/test/./gemm.py:76"
22,6760,"v_or_b32_e32 v28, 44, v104",648,2760,168,0,"/workspace/test/./gemm.py:76"
22,6764,"v_mul_lo_u32 v30, s23, v26",648,3104,512,0,"/workspace/test/./gemm.py:76"
22,6772,"v_mul_lo_u32 v48, s23, v28",648,2884,292,0,"/workspace/test/./gemm.py:76"
22,6780,"v_or_b32_e32 v27, 28, v104",648,2756,164,0,"/workspace/test/./gemm.py:76"
22,6784,"v_or_b32_e32 v29, 60, v104",648,2940,348,0,"/workspace/test/./gemm.py:76"
22,6788,"v_lshrrev_b32_e32 v25, 1, v0",648,2624,32,0,"/workspace/test/./gemm.py:71"
22,6792,"v_and_b32_e32 v58, 63, v0",648,2656,56,0,"/workspace/test/./gemm.py:71"
22,6796,"v_mul_lo_u32 v38, s23, v27",648,3092,500,0,"/workspace/test/./gemm.py:76"
22,6804,"v_mul_lo_u32 v52, s23, v29",648,2924,328,0,"/workspace/test/./gemm.py:76"
22,6812,"v_and_b32_e32 v97, 31, v0",648,2728,136,0,"/workspace/test/./gemm.py:71"
22,6816,"v_and_b32_e32 v98, 0x80, v0",648,2760,164,0,"/workspace/test/./gemm.py:71"
22,6824,"v_and_b32_e32 v99, 32, v0",648,2808,216,0,"/workspace/test/./gemm.py:71"
22,6828,"v_and_b32_e32 v100, 32, v25",648,2848,256,0,"/workspace/test/./gemm.py:71"
22,6832,"v_and_b32_e32 v114, 56, v25",648,2736,144,0,"/workspace/test/./gemm.py:71"
22,6836,"v_ashrrev_i32_e32 v25, 31, v24",648,3012,420,0,"/workspace/test/./gemm.py:76"
22,6840,"v_ashrrev_i32_e32 v31, 31, v30",648,2696,104,0,"/workspace/test/./gemm.py:76"
22,6844,"v_ashrrev_i32_e32 v39, 31, v38",648,2752,160,0,"/workspace/test/./gemm.py:76"
22,6848,"v_ashrrev_i32_e32 v49, 31, v48",648,2700,108,0,"/workspace/test/./gemm.py:76"
22,6852,"v_ashrrev_i32_e32 v53, 31, v52",648,3024,432,0,"/workspace/test/./gemm.py:76"
22,6856,"v_accvgpr_write_b32 a0, 0",648,2776,184,0,"/workspace/test/./gemm.py:76"
