"CodeObj","Vaddr","Instruction","Hitcount","Latency","Stall","Idle","Source"
3,3319636,"s_load_dwordx4 s[24:27], s[0:1], 0xc4",0,0,0,0,""
3,3319644,"s_load_dwordx4 s[20:23], s[0:1], 0x148",0,0,0,0,""
3,3319652,"s_cmp_lg_u32 s33, 0",0,0,0,0,""
3,3319656,"s_cselect_b64 s[46:47], -1, 0",0,0,0,0,""
3,3319660,"s_add_u32 s44, s0, 0xc4",0,0,0,0,""
3,3319668,"s_addc_u32 s45, s1, 0",0,0,0,0,""
3,3319672,"s_min_u32 s58, s56, 15",0,0,0,0,""
3,3319676,"s_cmp_gt_u32 s33, 1",0,0,0,0,""
3,3319680,"s_cselect_b64 s[42:43], -1, 0",0,0,0,0,""
3,3319684,"v_cmp_gt_i32_e32 vcc, s57, v24",0,0,0,0,""
3,3319688,"s_and_saveexec_b64 s[48:49], vcc",0,0,0,0,""
3,3319692,"s_cbranch_execz 184",0,0,0,0,""
3,3319696,"s_andn2_b64 vcc, exec, s[34:35]",0,0,0,0,""
3,3319700,"s_cbranch_vccnz 272",0,0,0,0,""
3,3319704,"s_mov_b32 s50, 0",0,0,0,0,""
3,3319708,"s_andn2_b64 vcc, exec, s[46:47]",0,0,0,0,""
3,3319712,"v_mov_b32_e32 v2, 0",0,0,0,0,""
3,3319716,"v_mov_b32_e32 v0, 0",0,0,0,0,""
3,3319720,"s_cbranch_vccnz 1659",0,0,0,0,""
3,3319724,"s_add_i32 s59, s58, 1",0,0,0,0,""
3,3319728,"s_cmp_eq_u32 s56, 2",0,0,0,0,""
3,3319732,"s_cbranch_scc1 1612",0,0,0,0,""
3,3319736,"s_and_b32 s50, s59, 28",0,0,0,0,""
3,3319740,"s_mov_b32 s51, 0",0,0,0,0,""
3,3319744,"v_mov_b32_e32 v0, 0",0,0,0,0,""
3,3319748,"s_mov_b64 s[52:53], s[0:1]",0,0,0,0,""
3,3319752,"s_mov_b64 s[54:55], s[44:45]",0,0,0,0,""
3,3319756,"v_mov_b32_e32 v3, v24",0,0,0,0,""
3,3319760,"v_mov_b32_e32 v2, 0",0,0,0,0,""
3,3319764,"s_load_dwordx8 s[12:19], s[52:53], 0x4",0,0,0,0,""
3,3319772,"s_load_dwordx4 s[36:39], s[52:53], 0x24",0,0,0,0,""
3,3319780,"s_load_dwordx8 s[4:11], s[54:55], 0x0",0,0,0,0,""
3,3319788,"s_add_u32 s52, s52, 48",0,0,0,0,""
3,3319792,"s_addc_u32 s53, s53, 0",0,0,0,0,""
3,3319796,"s_waitcnt lgkmcnt(0)",0,0,0,0,""
3,3319800,"v_mul_hi_u32 v1, s13, v3",0,0,0,0,""
3,3319808,"v_add_u32_e32 v1, v3, v1",0,0,0,0,""
3,3319812,"v_lshrrev_b32_e32 v1, s14, v1",0,0,0,0,""
3,3319816,"v_mul_lo_u32 v4, v1, s12",0,0,0,0,""
3,3319824,"v_mul_hi_u32 v5, s16, v1",0,0,0,0,""
3,3319832,"v_sub_u32_e32 v3, v3, v4",0,0,0,0,""
3,3319836,"v_add_u32_e32 v4, v1, v5",0,0,0,0,""
3,3319840,"v_lshrrev_b32_e32 v4, s17, v4",0,0,0,0,""
3,3319844,"v_mul_lo_u32 v6, v4, s15",0,0,0,0,""
3,3319852,"v_mul_hi_u32 v7, s19, v4",0,0,0,0,""
3,3319860,"v_sub_u32_e32 v1, v1, v6",0,0,0,0,""
3,3319864,"v_add_u32_e32 v6, v4, v7",0,0,0,0,""
3,3319868,"v_mul_lo_u32 v5, v3, s5",0,0,0,0,""
3,3319876,"v_mul_lo_u32 v3, v3, s4",0,0,0,0,""
3,3319884,"v_mul_lo_u32 v7, v1, s7",0,0,0,0,""
3,3319892,"v_mul_lo_u32 v1, v1, s6",0,0,0,0,""
3,3319900,"v_lshrrev_b32_e32 v6, s36, v6",0,0,0,0,""
3,3319904,"v_add3_u32 v0, v3, v0, v1",0,0,0,0,""
3,3319912,"v_mul_hi_u32 v3, s38, v6",0,0,0,0,""
3,3319920,"v_add_u32_e32 v3, v6, v3",0,0,0,0,""
3,3319924,"v_lshrrev_b32_e32 v3, s39, v3",0,0,0,0,""
3,3319928,"s_add_i32 s51, s51, 4",0,0,0,0,""
3,3319932,"v_add3_u32 v1, v5, v2, v7",0,0,0,0,""
3,3319940,"v_mul_lo_u32 v2, v6, s18",0,0,0,0,""
3,3319948,"v_mul_lo_u32 v5, v3, s37",0,0,0,0,""
3,3319956,"s_add_u32 s54, s54, 32",0,0,0,0,""
3,3319960,"v_sub_u32_e32 v2, v4, v2",0,0,0,0,""
3,3319964,"v_sub_u32_e32 v5, v6, v5",0,0,0,0,""
3,3319968,"s_addc_u32 s55, s55, 0",0,0,0,0,""
3,3319972,"v_mul_lo_u32 v4, v2, s8",0,0,0,0,""
3,3319980,"v_mul_lo_u32 v2, v2, s9",0,0,0,0,""
3,3319988,"v_mul_lo_u32 v6, v5, s10",0,0,0,0,""
3,3319996,"v_mul_lo_u32 v5, v5, s11",0,0,0,0,""
3,3320004,"s_cmp_lg_u32 s50, s51",0,0,0,0,""
3,3320008,"v_add3_u32 v2, v2, v1, v5",0,0,0,0,""
3,3320016,"v_add3_u32 v0, v4, v0, v6",0,0,0,0,""
3,3320024,"s_cbranch_scc1 65470",0,0,0,0,""
3,3320028,"v_mov_b32_e32 v1, v2",0,0,0,0,""
3,3320032,"s_branch 1540",0,0,0,0,""
3,3320036,"s_andn2_saveexec_b64 s[2:3], s[2:3]",96,512,128,1560,""
3,3320040,"s_cbranch_execz 2484",96,392,8,384,""
3,3320044,"v_cndmask_b32_e64 v0, 0, 1, s[34:35]",96,1016,632,0,""
3,3320052,"v_cmp_ne_u32_e64 s[2:3], 1, v0",96,792,408,0,""
3,3320060,"s_andn2_b64 vcc, exec, s[34:35]",96,444,60,1536,""
3,3320064,"s_cbranch_vccnz 180",96,396,12,384,""
3,3320068,"s_waitcnt lgkmcnt(0)",0,0,0,0,""
3,3320072,"s_mov_b32 s24, 0",0,0,0,0,""
3,3320076,"s_cmp_lg_u32 s33, 0",0,0,0,0,""
3,3320080,"v_mov_b32_e32 v2, 0",0,0,0,0,""
3,3320084,"v_mov_b32_e32 v0, 0",0,0,0,0,""
3,3320088,"s_cbranch_scc0 83",0,0,0,0,""
3,3320092,"s_min_u32 s30, s56, 15",0,0,0,0,""
3,3320096,"s_add_i32 s30, s30, 1",0,0,0,0,""
3,3320100,"s_cmp_eq_u32 s56, 2",0,0,0,0,""
3,3320104,"s_cbranch_scc1 173",0,0,0,0,""
3,3320108,"s_add_u32 s26, s0, 0xc4",0,0,0,0,""
3,3320116,"s_addc_u32 s27, s1, 0",0,0,0,0,""
3,3320120,"s_and_b32 s24, s30, 28",0,0,0,0,""
3,3320124,"s_mov_b32 s25, 0",0,0,0,0,""
3,3320128,"v_mov_b32_e32 v0, 0",0,0,0,0,""
3,3320132,"s_mov_b64 s[28:29], s[0:1]",0,0,0,0,""
3,3320136,"v_mov_b32_e32 v3, v24",0,0,0,0,""
3,3320140,"v_mov_b32_e32 v2, 0",0,0,0,0,""
3,3320144,"s_load_dwordx8 s[12:19], s[28:29], 0x4",0,0,0,0,""
3,3320152,"s_load_dwordx4 s[20:23], s[28:29], 0x24",0,0,0,0,""
3,3320160,"s_load_dwordx8 s[4:11], s[26:27], 0x0",0,0,0,0,""
3,3320168,"s_add_u32 s28, s28, 48",0,0,0,0,""
3,3320172,"s_addc_u32 s29, s29, 0",0,0,0,0,""
3,3320176,"s_waitcnt lgkmcnt(0)",0,0,0,0,""
3,3320180,"v_mul_hi_u32 v1, s13, v3",0,0,0,0,""
3,3320188,"v_add_u32_e32 v1, v3, v1",0,0,0,0,""
3,3320192,"v_lshrrev_b32_e32 v1, s14, v1",0,0,0,0,""
3,3320196,"v_mul_lo_u32 v4, v1, s12",0,0,0,0,""
3,3320204,"v_mul_hi_u32 v5, s16, v1",0,0,0,0,""
3,3320212,"v_sub_u32_e32 v3, v3, v4",0,0,0,0,""
3,3320216,"v_add_u32_e32 v4, v1, v5",0,0,0,0,""
3,3320220,"v_lshrrev_b32_e32 v4, s17, v4",0,0,0,0,""
3,3320224,"v_mul_lo_u32 v6, v4, s15",0,0,0,0,""
3,3320232,"v_mul_hi_u32 v7, s19, v4",0,0,0,0,""
3,3320240,"v_sub_u32_e32 v1, v1, v6",0,0,0,0,""
3,3320244,"v_add_u32_e32 v6, v4, v7",0,0,0,0,""
3,3320248,"v_mul_lo_u32 v5, v3, s5",0,0,0,0,""
3,3320256,"v_mul_lo_u32 v3, v3, s4",0,0,0,0,""
3,3320264,"v_mul_lo_u32 v7, v1, s7",0,0,0,0,""
3,3320272,"v_mul_lo_u32 v1, v1, s6",0,0,0,0,""
3,3320280,"v_lshrrev_b32_e32 v6, s20, v6",0,0,0,0,""
3,3320284,"v_add3_u32 v0, v3, v0, v1",0,0,0,0,""
3,3320292,"v_mul_hi_u32 v3, s22, v6",0,0,0,0,""
3,3320300,"v_add_u32_e32 v3, v6, v3",0,0,0,0,""
3,3320304,"v_lshrrev_b32_e32 v3, s23, v3",0,0,0,0,""
3,3320308,"s_add_i32 s25, s25, 4",0,0,0,0,""
3,3320312,"v_add3_u32 v1, v5, v2, v7",0,0,0,0,""
3,3320320,"v_mul_lo_u32 v2, v6, s18",0,0,0,0,""
3,3320328,"v_mul_lo_u32 v5, v3, s21",0,0,0,0,""
3,3320336,"s_add_u32 s26, s26, 32",0,0,0,0,""
3,3320340,"v_sub_u32_e32 v2, v4, v2",0,0,0,0,""
3,3320344,"v_sub_u32_e32 v5, v6, v5",0,0,0,0,""
3,3320348,"s_addc_u32 s27, s27, 0",0,0,0,0,""
3,3320352,"v_mul_lo_u32 v4, v2, s8",0,0,0,0,""
3,3320360,"v_mul_lo_u32 v2, v2, s9",0,0,0,0,""
3,3320368,"v_mul_lo_u32 v6, v5, s10",0,0,0,0,""
3,3320376,"v_mul_lo_u32 v5, v5, s11",0,0,0,0,""
3,3320384,"s_cmp_lg_u32 s24, s25",0,0,0,0,""
3,3320388,"v_add3_u32 v2, v2, v1, v5",0,0,0,0,""
3,3320396,"v_add3_u32 v0, v4, v0, v6",0,0,0,0,""
3,3320404,"s_cbranch_scc1 65470",0,0,0,0,""
3,3320408,"v_mov_b32_e32 v1, v2",0,0,0,0,""
3,3320412,"s_and_b32 s8, s30, 3",0,0,0,0,""
3,3320416,"s_cmp_eq_u32 s8, 0",0,0,0,0,""
3,3320420,"s_cbranch_scc0 100",0,0,0,0,""
3,3320424,"s_cbranch_execz 138",0,0,0,0,""
3,3320428,"s_branch 171",0,0,0,0,""
3,3320432,"s_or_b64 exec, exec, s[48:49]",0,0,0,0,""
3,3320436,"v_cmp_gt_i32_e32 vcc, s57, v24",0,0,0,0,""
3,3320440,"s_and_saveexec_b64 s[48:49], vcc",0,0,0,0,""
3,3320444,"s_cbranch_execz 1516",0,0,0,0,""
3,3320448,"s_andn2_b64 vcc, exec, s[34:35]",0,0,0,0,""
3,3320452,"s_cbranch_vccnz 85",0,0,0,0,""
3,3320456,"s_mov_b32 s50, 0",0,0,0,0,""
3,3320460,"s_andn2_b64 vcc, exec, s[46:47]",0,0,0,0,""
3,3320464,"v_mov_b32_e32 v2, 0",0,0,0,0,""
3,3320468,"v_mov_b32_e32 v0, 0",0,0,0,0,""
3,3320472,"s_cbranch_vccnz 1643",0,0,0,0,""
3,3320476,"s_add_i32 s59, s58, 1",0,0,0,0,""
3,3320480,"s_cmp_eq_u32 s56, 2",0,0,0,0,""
3,3320484,"s_cbranch_scc1 1596",0,0,0,0,""
3,3320488,"s_and_b32 s50, s59, 28",0,0,0,0,""
3,3320492,"s_mov_b32 s51, 0",0,0,0,0,""
3,3320496,"v_mov_b32_e32 v0, 0",0,0,0,0,""
3,3320500,"s_mov_b64 s[52:53], s[0:1]",0,0,0,0,""
3,3320504,"s_mov_b64 s[54:55], s[44:45]",0,0,0,0,""
3,3320508,"v_mov_b32_e32 v3, v24",0,0,0,0,""
3,3320512,"v_mov_b32_e32 v2, 0",0,0,0,0,""
3,3320516,"s_load_dwordx8 s[12:19], s[52:53], 0x4",0,0,0,0,""
3,3320524,"s_load_dwordx4 s[36:39], s[52:53], 0x24",0,0,0,0,""
3,3320532,"s_load_dwordx8 s[4:11], s[54:55], 0x0",0,0,0,0,""
3,3320540,"s_add_u32 s52, s52, 48",0,0,0,0,""
3,3320544,"s_addc_u32 s53, s53, 0",0,0,0,0,""
3,3320548,"s_waitcnt lgkmcnt(0)",0,0,0,0,""
3,3320552,"v_mul_hi_u32 v1, s13, v3",0,0,0,0,""
3,3320560,"v_add_u32_e32 v1, v3, v1",0,0,0,0,""
3,3320564,"v_lshrrev_b32_e32 v1, s14, v1",0,0,0,0,""
3,3320568,"v_mul_lo_u32 v4, v1, s12",0,0,0,0,""
3,3320576,"v_mul_hi_u32 v5, s16, v1",0,0,0,0,""
3,3320584,"v_sub_u32_e32 v3, v3, v4",0,0,0,0,""
3,3320588,"v_add_u32_e32 v4, v1, v5",0,0,0,0,""
3,3320592,"v_lshrrev_b32_e32 v4, s17, v4",0,0,0,0,""
3,3320596,"v_mul_lo_u32 v6, v4, s15",0,0,0,0,""
3,3320604,"v_mul_hi_u32 v7, s19, v4",0,0,0,0,""
3,3320612,"v_sub_u32_e32 v1, v1, v6",0,0,0,0,""
3,3320616,"v_add_u32_e32 v6, v4, v7",0,0,0,0,""
3,3320620,"v_mul_lo_u32 v5, v3, s5",0,0,0,0,""
3,3320628,"v_mul_lo_u32 v3, v3, s4",0,0,0,0,""
3,3320636,"v_mul_lo_u32 v7, v1, s7",0,0,0,0,""
3,3320644,"v_mul_lo_u32 v1, v1, s6",0,0,0,0,""
3,3320652,"v_lshrrev_b32_e32 v6, s36, v6",0,0,0,0,""
3,3320656,"v_add3_u32 v0, v3, v0, v1",0,0,0,0,""
3,3320664,"v_mul_hi_u32 v3, s38, v6",0,0,0,0,""
3,3320672,"v_add_u32_e32 v3, v6, v3",0,0,0,0,""
3,3320676,"v_lshrrev_b32_e32 v3, s39, v3",0,0,0,0,""
3,3320680,"s_add_i32 s51, s51, 4",0,0,0,0,""
3,3320684,"v_add3_u32 v1, v5, v2, v7",0,0,0,0,""
3,3320692,"v_mul_lo_u32 v2, v6, s18",0,0,0,0,""
3,3320700,"v_mul_lo_u32 v5, v3, s37",0,0,0,0,""
3,3320708,"s_add_u32 s54, s54, 32",0,0,0,0,""
3,3320712,"v_sub_u32_e32 v2, v4, v2",0,0,0,0,""
3,3320716,"v_sub_u32_e32 v5, v6, v5",0,0,0,0,""
3,3320720,"s_addc_u32 s55, s55, 0",0,0,0,0,""
3,3320724,"v_mul_lo_u32 v4, v2, s8",0,0,0,0,""
3,3320732,"v_mul_lo_u32 v2, v2, s9",0,0,0,0,""
3,3320740,"v_mul_lo_u32 v6, v5, s10",0,0,0,0,""
3,3320748,"v_mul_lo_u32 v5, v5, s11",0,0,0,0,""
3,3320756,"s_cmp_eq_u32 s50, s51",0,0,0,0,""
3,3320760,"v_add3_u32 v2, v2, v1, v5",0,0,0,0,""
3,3320768,"v_add3_u32 v0, v4, v0, v6",0,0,0,0,""
3,3320776,"s_cbranch_scc0 65470",0,0,0,0,""
3,3320780,"v_mov_b32_e32 v1, v2",0,0,0,0,""
3,3320784,"s_branch 1524",0,0,0,0,""
3,3320788,"s_branch 47",96,388,4,8212,""
3,3320792,"s_branch 1392",0,0,0,0,""
3,3320796,"s_branch 1563",0,0,0,0,""
3,3320800,"s_mov_b32 s25, s24",0,0,0,0,""
3,3320804,"v_mov_b64_e32 v[0:1], s[24:25]",0,0,0,0,""
3,3320808,"v_mov_b32_e32 v3, v24",0,0,0,0,""
3,3320812,"s_and_b32 s8, s30, 3",0,0,0,0,""
3,3320816,"s_cmp_eq_u32 s8, 0",0,0,0,0,""
3,3320820,"s_cbranch_scc1 65436",0,0,0,0,""
3,3320824,"s_lshl_b32 s4, s24, 3",0,0,0,0,""
3,3320828,"s_add_u32 s4, s4, s0",0,0,0,0,""
3,3320832,"s_addc_u32 s5, 0, s1",0,0,0,0,""
3,3320836,"s_add_u32 s4, s4, 0xc4",0,0,0,0,""
3,3320844,"s_addc_u32 s5, s5, 0",0,0,0,0,""
3,3320848,"s_mul_i32 s6, s24, 12",0,0,0,0,""
3,3320852,"s_add_u32 s6, s0, s6",0,0,0,0,""
3,3320856,"s_addc_u32 s7, 0, s1",0,0,0,0,""
3,3320860,"s_load_dwordx2 s[10:11], s[6:7], 0x4",0,0,0,0,""
3,3320868,"s_load_dword s9, s[6:7], 0xc",0,0,0,0,""
3,3320876,"s_load_dwordx2 s[12:13], s[4:5], 0x0",0,0,0,0,""
3,3320884,"v_mov_b32_e32 v2, v1",0,0,0,0,""
3,3320888,"s_add_u32 s6, s6, 12",0,0,0,0,""
3,3320892,"s_waitcnt lgkmcnt(0)",0,0,0,0,""
3,3320896,"v_mul_hi_u32 v1, s11, v3",0,0,0,0,""
3,3320904,"v_add_u32_e32 v1, v3, v1",0,0,0,0,""
3,3320908,"v_lshrrev_b32_e32 v1, s9, v1",0,0,0,0,""
3,3320912,"s_addc_u32 s7, s7, 0",0,0,0,0,""
3,3320916,"v_mul_lo_u32 v4, v1, s10",0,0,0,0,""
3,3320924,"s_add_u32 s4, s4, 8",0,0,0,0,""
3,3320928,"v_sub_u32_e32 v6, v3, v4",0,0,0,0,""
3,3320932,"v_mov_b32_e32 v3, v1",0,0,0,0,""
3,3320936,"s_addc_u32 s5, s5, 0",0,0,0,0,""
3,3320940,"s_add_i32 s8, s8, -1",0,0,0,0,""
3,3320944,"v_mad_u64_u32 v[4:5], s[10:11], v6, s13, v[2:3]",0,0,0,0,""
3,3320952,"v_mad_u64_u32 v[0:1], s[10:11], v6, s12, v[0:1]",0,0,0,0,""
3,3320960,"s_cmp_lg_u32 s8, 0",0,0,0,0,""
3,3320964,"v_mov_b32_e32 v1, v4",0,0,0,0,""
3,3320968,"s_cbranch_scc1 65508",0,0,0,0,""
3,3320972,"v_mov_b32_e32 v2, v1",0,0,0,0,""
3,3320976,"s_cbranch_execnz 34",0,0,0,0,""
3,3320980,"s_load_dwordx4 s[4:7], s[0:1], 0x4",96,480,96,1596,""
3,3320988,"s_load_dwordx2 s[8:9], s[0:1], 0xc4",96,420,36,1172,""
3,3320996,"s_cmp_lt_u32 s33, 2",96,388,4,0,""
3,3321000,"s_waitcnt lgkmcnt(0)",96,5060,5060,0,""
3,3321004,"v_mul_hi_u32 v0, s5, v24",96,700,316,0,""
3,3321012,"v_add_u32_e32 v0, v24, v0",96,384,0,0,""
3,3321016,"v_lshrrev_b32_e32 v1, s6, v0",96,788,404,0,""
3,3321020,"v_mul_lo_u32 v0, v1, s4",96,572,188,0,""
3,3321028,"v_sub_u32_e32 v0, v24, v0",96,384,0,0,""
3,3321032,"v_mul_lo_u32 v2, v0, s9",96,452,68,0,""
3,3321040,"v_mul_lo_u32 v0, v0, s8",96,620,236,0,""
3,3321048,"s_cbranch_scc1 16",96,388,4,0,""
3,3321052,"s_load_dwordx4 s[4:7], s[0:1], 0x10",96,428,44,1588,""
3,3321060,"s_load_dwordx2 s[8:9], s[0:1], 0xcc",96,384,0,0,""
3,3321068,"s_waitcnt lgkmcnt(0)",96,4064,4064,0,""
3,3321072,"v_mul_hi_u32 v3, s5, v1",96,764,380,0,""
3,3321080,"v_add_u32_e32 v3, v1, v3",96,388,4,0,""
3,3321084,"v_lshrrev_b32_e32 v3, s6, v3",96,492,108,0,""
3,3321088,"v_mul_lo_u32 v3, v3, s4",96,468,84,0,""
3,3321096,"v_sub_u32_e32 v3, v1, v3",96,384,0,0,""
3,3321100,"v_mad_u64_u32 v[0:1], s[4:5], v3, s8, v[0:1]",96,444,60,0,""
3,3321108,"v_mad_u64_u32 v[2:3], s[4:5], v3, s9, v[2:3]",96,460,76,0,""
3,3321116,"s_and_b64 vcc, exec, s[2:3]",96,492,108,1536,""
3,3321120,"v_add_u32_e32 v1, 0x80, v24",96,388,4,0,""
3,3321128,"s_cbranch_vccnz 91",96,404,20,0,""
3,3321132,"s_waitcnt lgkmcnt(0)",0,0,0,0,""
3,3321136,"s_mov_b32 s24, 0",0,0,0,0,""
3,3321140,"s_cmp_lg_u32 s33, 0",0,0,0,0,""
3,3321144,"v_mov_b32_e32 v6, 0",0,0,0,0,""
3,3321148,"v_mov_b32_e32 v4, 0",0,0,0,0,""
3,3321152,"s_cbranch_scc0 83",0,0,0,0,""
3,3321156,"s_min_u32 s30, s56, 15",0,0,0,0,""
3,3321160,"s_add_i32 s30, s30, 1",0,0,0,0,""
3,3321164,"s_cmp_eq_u32 s56, 2",0,0,0,0,""
3,3321168,"s_cbranch_scc1 82",0,0,0,0,""
3,3321172,"s_add_u32 s26, s0, 0xc4",0,0,0,0,""
3,3321180,"s_addc_u32 s27, s1, 0",0,0,0,0,""
3,3321184,"s_and_b32 s24, s30, 28",0,0,0,0,""
3,3321188,"s_mov_b32 s25, 0",0,0,0,0,""
3,3321192,"v_mov_b32_e32 v4, 0",0,0,0,0,""
3,3321196,"s_mov_b64 s[28:29], s[0:1]",0,0,0,0,""
3,3321200,"v_mov_b32_e32 v3, v1",0,0,0,0,""
3,3321204,"v_mov_b32_e32 v6, 0",0,0,0,0,""
3,3321208,"s_load_dwordx8 s[12:19], s[28:29], 0x4",0,0,0,0,""
3,3321216,"s_load_dwordx4 s[20:23], s[28:29], 0x24",0,0,0,0,""
3,3321224,"s_load_dwordx8 s[4:11], s[26:27], 0x0",0,0,0,0,""
3,3321232,"s_add_u32 s28, s28, 48",0,0,0,0,""
3,3321236,"s_addc_u32 s29, s29, 0",0,0,0,0,""
3,3321240,"s_waitcnt lgkmcnt(0)",0,0,0,0,""
3,3321244,"v_mul_hi_u32 v5, s13, v3",0,0,0,0,""
3,3321252,"v_add_u32_e32 v5, v3, v5",0,0,0,0,""
3,3321256,"v_lshrrev_b32_e32 v5, s14, v5",0,0,0,0,""
3,3321260,"v_mul_lo_u32 v7, v5, s12",0,0,0,0,""
3,3321268,"v_mul_hi_u32 v8, s16, v5",0,0,0,0,""
3,3321276,"v_sub_u32_e32 v3, v3, v7",0,0,0,0,""
3,3321280,"v_add_u32_e32 v7, v5, v8",0,0,0,0,""
3,3321284,"v_lshrrev_b32_e32 v7, s17, v7",0,0,0,0,""
3,3321288,"v_mul_lo_u32 v9, v7, s15",0,0,0,0,""
3,3321296,"v_mul_hi_u32 v10, s19, v7",0,0,0,0,""
3,3321304,"v_sub_u32_e32 v5, v5, v9",0,0,0,0,""
3,3321308,"v_add_u32_e32 v9, v7, v10",0,0,0,0,""
3,3321312,"v_mul_lo_u32 v8, v3, s5",0,0,0,0,""
3,3321320,"v_mul_lo_u32 v3, v3, s4",0,0,0,0,""
3,3321328,"v_mul_lo_u32 v10, v5, s7",0,0,0,0,""
3,3321336,"v_mul_lo_u32 v5, v5, s6",0,0,0,0,""
3,3321344,"v_lshrrev_b32_e32 v9, s20, v9",0,0,0,0,""
3,3321348,"v_add3_u32 v4, v3, v4, v5",0,0,0,0,""
3,3321356,"v_add3_u32 v5, v8, v6, v10",0,0,0,0,""
3,3321364,"v_mul_lo_u32 v3, v9, s18",0,0,0,0,""
3,3321372,"v_mul_hi_u32 v6, s22, v9",0,0,0,0,""
3,3321380,"v_sub_u32_e32 v3, v7, v3",0,0,0,0,""
3,3321384,"v_add_u32_e32 v6, v9, v6",0,0,0,0,""
3,3321388,"v_mul_lo_u32 v7, v3, s8",0,0,0,0,""
3,3321396,"v_mul_lo_u32 v8, v3, s9",0,0,0,0,""
3,3321404,"v_lshrrev_b32_e32 v3, s23, v6",0,0,0,0,""
3,3321408,"s_add_i32 s25, s25, 4",0,0,0,0,""
3,3321412,"v_mul_lo_u32 v6, v3, s21",0,0,0,0,""
3,3321420,"s_add_u32 s26, s26, 32",0,0,0,0,""
3,3321424,"v_sub_u32_e32 v6, v9, v6",0,0,0,0,""
3,3321428,"s_addc_u32 s27, s27, 0",0,0,0,0,""
3,3321432,"v_mul_lo_u32 v9, v6, s10",0,0,0,0,""
3,3321440,"v_mul_lo_u32 v6, v6, s11",0,0,0,0,""
3,3321448,"s_cmp_lg_u32 s24, s25",0,0,0,0,""
3,3321452,"v_add3_u32 v6, v8, v5, v6",0,0,0,0,""
3,3321460,"v_add3_u32 v4, v7, v4, v9",0,0,0,0,""
3,3321468,"s_cbranch_scc1 65470",0,0,0,0,""
3,3321472,"v_mov_b32_e32 v5, v6",0,0,0,0,""
3,3321476,"s_and_b32 s8, s30, 3",0,0,0,0,""
3,3321480,"s_cmp_eq_u32 s8, 0",0,0,0,0,""
3,3321484,"s_cbranch_scc0 9",0,0,0,0,""
3,3321488,"s_cbranch_execz 47",0,0,0,0,""
3,3321492,"s_branch 80",0,0,0,0,""
3,3321496,"s_branch 45",96,388,4,1576,""
3,3321500,"s_mov_b32 s25, s24",0,0,0,0,""
3,3321504,"v_mov_b64_e32 v[4:5], s[24:25]",0,0,0,0,""
3,3321508,"v_mov_b32_e32 v3, v1",0,0,0,0,""
3,3321512,"s_and_b32 s8, s30, 3",0,0,0,0,""
3,3321516,"s_cmp_eq_u32 s8, 0",0,0,0,0,""
3,3321520,"s_cbranch_scc1 65527",0,0,0,0,""
3,3321524,"s_lshl_b32 s4, s24, 3",0,0,0,0,""
