"CodeObj","Vaddr","Instruction","Hitcount","Latency","Stall","Idle","Source"
5,496768,"v_mov_b32_e32 v13, s62",0,0,0,0,""
5,496772,"v_mov_b32_e32 v14, s62",0,0,0,0,""
5,496776,"v_mov_b32_e32 v12, s62",0,0,0,0,""
5,496780,"v_mov_b32_e32 v17, v0",0,0,0,0,""
5,496784,"s_branch 46",0,0,0,0,""
5,496788,"v_and_b32_e32 v4, -2, v6",0,0,0,0,""
5,496792,"v_lshl_add_u64 v[6:7], v[2:3], 0, v[4:5]",0,0,0,0,""
5,496800,"global_load_ushort v6, v[6:7], off",0,0,0,0,""
5,496808,"s_waitcnt vmcnt(3)",0,0,0,0,""
5,496812,"v_lshlrev_b32_e32 v4, 16, v15",0,0,0,0,""
5,496816,"v_lshlrev_b32_e32 v7, 16, v12",0,0,0,0,""
5,496820,"s_waitcnt vmcnt(2)",0,0,0,0,""
5,496824,"v_lshlrev_b32_e32 v20, 16, v16",0,0,0,0,""
5,496828,"v_lshlrev_b32_e32 v21, 16, v14",0,0,0,0,""
5,496832,"v_cmp_u_f32_e32 vcc, v7, v7",0,0,0,0,""
5,496836,"v_cmp_gt_f32_e64 s[12:13], v7, v4",0,0,0,0,""
5,496844,"s_waitcnt vmcnt(1)",0,0,0,0,""
5,496848,"v_lshlrev_b32_e32 v22, 16, v18",0,0,0,0,""
5,496852,"v_lshlrev_b32_e32 v23, 16, v13",0,0,0,0,""
5,496856,"v_cmp_u_f32_e64 s[14:15], v21, v21",0,0,0,0,""
5,496864,"v_cmp_gt_f32_e64 s[16:17], v21, v20",0,0,0,0,""
5,496872,"s_or_b64 vcc, vcc, s[12:13]",0,0,0,0,""
5,496876,"v_cmp_u_f32_e64 s[18:19], v23, v23",0,0,0,0,""
5,496884,"v_cmp_gt_f32_e64 s[20:21], v23, v22",0,0,0,0,""
5,496892,"v_cndmask_b32_e32 v12, v15, v12, vcc",0,0,0,0,""
5,496896,"s_or_b64 vcc, s[14:15], s[16:17]",0,0,0,0,""
5,496900,"v_lshlrev_b32_e32 v24, 16, v11",0,0,0,0,""
5,496904,"v_add_u32_e32 v17, s60, v17",0,0,0,0,""
5,496908,"v_cndmask_b32_e32 v14, v16, v14, vcc",0,0,0,0,""
5,496912,"s_or_b64 vcc, s[18:19], s[20:21]",0,0,0,0,""
5,496916,"v_cmp_u_f32_e64 s[22:23], v24, v24",0,0,0,0,""
5,496924,"v_add_u32_e32 v4, s61, v17",0,0,0,0,""
5,496928,"v_cndmask_b32_e32 v13, v18, v13, vcc",0,0,0,0,""
5,496932,"v_cmp_le_u32_e64 s[12:13], s34, v4",0,0,0,0,""
5,496940,"s_waitcnt vmcnt(0)",0,0,0,0,""
5,496944,"v_lshlrev_b32_e32 v7, 16, v6",0,0,0,0,""
5,496948,"v_cmp_gt_f32_e32 vcc, v24, v7",0,0,0,0,""
5,496952,"s_or_b64 vcc, s[22:23], vcc",0,0,0,0,""
5,496956,"s_or_b64 s[56:57], s[12:13], s[56:57]",0,0,0,0,""
5,496960,"v_cndmask_b32_e32 v11, v6, v11, vcc",0,0,0,0,""
5,496964,"s_andn2_b64 exec, exec, s[56:57]",0,0,0,0,""
5,496968,"s_cbranch_execz 529",0,0,0,0,""
5,496972,"s_and_b64 vcc, exec, s[52:53]",0,0,0,0,""
5,496976,"s_cbranch_vccz 101",0,0,0,0,""
5,496980,"s_and_b64 vcc, exec, s[6:7]",0,0,0,0,""
5,496984,"s_cbranch_vccnz 100",0,0,0,0,""
5,496988,"s_mov_b32 s14, 0",0,0,0,0,""
5,496992,"s_and_b64 vcc, exec, s[8:9]",0,0,0,0,""
5,496996,"v_mov_b32_e32 v6, 0",0,0,0,0,""
5,497000,"v_mov_b32_e32 v4, v17",0,0,0,0,""
5,497004,"s_cbranch_vccnz 60",0,0,0,0,""
5,497008,"s_mov_b32 s58, 0",0,0,0,0,""
5,497012,"v_mov_b32_e32 v6, 0",0,0,0,0,""
5,497016,"s_mov_b64 s[40:41], s[0:1]",0,0,0,0,""
5,497020,"s_mov_b64 s[42:43], s[48:49]",0,0,0,0,""
5,497024,"v_mov_b32_e32 v4, v17",0,0,0,0,""
5,497028,"s_load_dwordx8 s[12:19], s[40:41], 0x48",0,0,0,0,""
5,497036,"s_load_dwordx4 s[20:23], s[40:41], 0x68",0,0,0,0,""
5,497044,"s_load_dwordx4 s[36:39], s[42:43], 0x0",0,0,0,0,""
5,497052,"s_add_i32 s58, s58, 4",0,0,0,0,""
5,497056,"s_add_u32 s42, s42, 16",0,0,0,0,""
5,497060,"s_waitcnt lgkmcnt(0)",0,0,0,0,""
5,497064,"v_mul_hi_u32 v7, s13, v4",0,0,0,0,""
5,497072,"v_add_u32_e32 v7, v4, v7",0,0,0,0,""
5,497076,"v_lshrrev_b32_e32 v7, s14, v7",0,0,0,0,""
5,497080,"v_mul_lo_u32 v15, v7, s12",0,0,0,0,""
5,497088,"v_mul_hi_u32 v16, s16, v7",0,0,0,0,""
5,497096,"v_sub_u32_e32 v4, v4, v15",0,0,0,0,""
5,497100,"v_add_u32_e32 v15, v7, v16",0,0,0,0,""
5,497104,"v_lshrrev_b32_e32 v15, s17, v15",0,0,0,0,""
5,497108,"v_mul_lo_u32 v16, v15, s15",0,0,0,0,""
5,497116,"v_mul_hi_u32 v18, s19, v15",0,0,0,0,""
5,497124,"v_sub_u32_e32 v7, v7, v16",0,0,0,0,""
5,497128,"v_add_u32_e32 v16, v15, v18",0,0,0,0,""
5,497132,"v_mul_lo_u32 v4, v4, s36",0,0,0,0,""
5,497140,"v_mul_lo_u32 v7, v7, s37",0,0,0,0,""
5,497148,"v_lshrrev_b32_e32 v16, s20, v16",0,0,0,0,""
5,497152,"v_add3_u32 v6, v4, v6, v7",0,0,0,0,""
5,497160,"v_mul_lo_u32 v4, v16, s18",0,0,0,0,""
5,497168,"v_mul_hi_u32 v7, s22, v16",0,0,0,0,""
5,497176,"v_sub_u32_e32 v4, v15, v4",0,0,0,0,""
5,497180,"v_add_u32_e32 v7, v16, v7",0,0,0,0,""
5,497184,"v_mul_lo_u32 v15, v4, s38",0,0,0,0,""
5,497192,"v_lshrrev_b32_e32 v4, s23, v7",0,0,0,0,""
5,497196,"s_addc_u32 s43, s43, 0",0,0,0,0,""
5,497200,"v_mul_lo_u32 v7, v4, s21",0,0,0,0,""
5,497208,"s_add_u32 s40, s40, 48",0,0,0,0,""
5,497212,"v_sub_u32_e32 v7, v16, v7",0,0,0,0,""
5,497216,"s_addc_u32 s41, s41, 0",0,0,0,0,""
5,497220,"v_mul_lo_u32 v7, v7, s39",0,0,0,0,""
5,497228,"s_cmp_lg_u32 s68, s58",0,0,0,0,""
5,497232,"v_add3_u32 v6, v15, v6, v7",0,0,0,0,""
5,497240,"s_cbranch_scc1 65482",0,0,0,0,""
5,497244,"s_mov_b32 s14, s68",0,0,0,0,""
5,497248,"s_and_b64 vcc, exec, s[10:11]",0,0,0,0,""
5,497252,"s_cbranch_vccnz 34",0,0,0,0,""
5,497256,"s_lshl_b32 s12, s14, 2",0,0,0,0,""
5,497260,"s_add_u32 s12, s48, s12",0,0,0,0,""
5,497264,"s_addc_u32 s13, s49, 0",0,0,0,0,""
5,497268,"s_mul_i32 s14, s14, 12",0,0,0,0,""
5,497272,"s_add_u32 s14, s0, s14",0,0,0,0,""
5,497276,"s_addc_u32 s15, s1, 0",0,0,0,0,""
5,497280,"s_mov_b32 s16, s67",0,0,0,0,""
5,497284,"s_load_dwordx2 s[18:19], s[14:15], 0x48",0,0,0,0,""
5,497292,"s_load_dword s17, s[14:15], 0x50",0,0,0,0,""
5,497300,"s_load_dword s20, s[12:13], 0x0",0,0,0,0,""
5,497308,"s_add_u32 s12, s12, 4",0,0,0,0,""
5,497312,"s_addc_u32 s13, s13, 0",0,0,0,0,""
5,497316,"s_waitcnt lgkmcnt(0)",0,0,0,0,""
5,497320,"v_mul_hi_u32 v7, s19, v4",0,0,0,0,""
5,497328,"v_add_u32_e32 v7, v4, v7",0,0,0,0,""
5,497332,"v_lshrrev_b32_e32 v7, s17, v7",0,0,0,0,""
5,497336,"s_add_u32 s14, s14, 12",0,0,0,0,""
5,497340,"v_mul_lo_u32 v15, v7, s18",0,0,0,0,""
5,497348,"s_addc_u32 s15, s15, 0",0,0,0,0,""
5,497352,"s_add_i32 s16, s16, -1",0,0,0,0,""
5,497356,"v_sub_u32_e32 v15, v4, v15",0,0,0,0,""
5,497360,"s_cmp_lg_u32 s16, 0",0,0,0,0,""
5,497364,"v_mov_b32_e32 v4, v7",0,0,0,0,""
5,497368,"v_mad_u64_u32 v[6:7], s[18:19], v15, s20, v[6:7]",0,0,0,0,""
5,497376,"s_cbranch_scc1 65512",0,0,0,0,""
5,497380,"s_branch 2",0,0,0,0,""
5,497384,"s_branch 2",0,0,0,0,""
5,497388,"v_mov_b32_e32 v6, 0",0,0,0,0,""
5,497392,"s_cbranch_execnz 21",0,0,0,0,""
5,497396,"s_waitcnt lgkmcnt(0)",0,0,0,0,""
5,497400,"v_mul_hi_u32 v4, v17, s29",0,0,0,0,""
5,497408,"v_add_u32_e32 v4, v17, v4",0,0,0,0,""
5,497412,"v_lshrrev_b32_e32 v4, s30, v4",0,0,0,0,""
5,497416,"v_mul_lo_u32 v6, v4, s28",0,0,0,0,""
5,497424,"v_sub_u32_e32 v6, v17, v6",0,0,0,0,""
5,497428,"s_and_b64 vcc, exec, s[6:7]",0,0,0,0,""
5,497432,"v_mul_lo_u32 v6, v6, s64",0,0,0,0,""
5,497440,"s_cbranch_vccnz 9",0,0,0,0,""
5,497444,"v_mul_hi_u32 v7, v4, s54",0,0,0,0,""
5,497452,"v_add_u32_e32 v7, v4, v7",0,0,0,0,""
5,497456,"v_lshrrev_b32_e32 v7, s55, v7",0,0,0,0,""
5,497460,"v_mul_lo_u32 v7, v7, s31",0,0,0,0,""
5,497468,"v_sub_u32_e32 v4, v4, v7",0,0,0,0,""
5,497472,"v_mad_u64_u32 v[6:7], s[12:13], v4, s66, v[6:7]",0,0,0,0,""
5,497480,"v_and_b32_e32 v4, -2, v6",0,0,0,0,""
5,497484,"v_lshl_add_u64 v[6:7], v[2:3], 0, v[4:5]",0,0,0,0,""
5,497492,"global_load_ushort v15, v[6:7], off",0,0,0,0,""
5,497500,"v_cmp_ne_u32_e64 s[12:13], 1, v19",0,0,0,0,""
5,497508,"s_andn2_b64 vcc, exec, s[52:53]",0,0,0,0,""
5,497512,"v_add_u32_e32 v17, s60, v17",0,0,0,0,""
5,497516,"s_cbranch_vccnz 101",0,0,0,0,""
5,497520,"s_and_b64 vcc, exec, s[6:7]",0,0,0,0,""
5,497524,"s_cbranch_vccnz 100",0,0,0,0,""
5,497528,"s_mov_b32 s16, 0",0,0,0,0,""
5,497532,"s_and_b64 vcc, exec, s[8:9]",0,0,0,0,""
5,497536,"v_mov_b32_e32 v6, 0",0,0,0,0,""
5,497540,"v_mov_b32_e32 v4, v17",0,0,0,0,""
5,497544,"s_cbranch_vccnz 60",0,0,0,0,""
5,497548,"s_mov_b32 s69, 0",0,0,0,0,""
5,497552,"v_mov_b32_e32 v6, 0",0,0,0,0,""
5,497556,"s_mov_b64 s[14:15], s[0:1]",0,0,0,0,""
5,497560,"s_mov_b64 s[58:59], s[48:49]",0,0,0,0,""
5,497564,"v_mov_b32_e32 v4, v17",0,0,0,0,""
5,497568,"s_load_dwordx8 s[16:23], s[14:15], 0x48",0,0,0,0,""
5,497576,"s_load_dwordx4 s[36:39], s[14:15], 0x68",0,0,0,0,""
5,497584,"s_load_dwordx4 s[40:43], s[58:59], 0x0",0,0,0,0,""
5,497592,"s_add_i32 s69, s69, 4",0,0,0,0,""
5,497596,"s_add_u32 s58, s58, 16",0,0,0,0,""
5,497600,"s_waitcnt lgkmcnt(0)",0,0,0,0,""
5,497604,"v_mul_hi_u32 v7, s17, v4",0,0,0,0,""
