Domain,Function,Start_Timestamp,End_Timestamp,Correlation_ID
HIP_API_DOMAIN,"hipGetDevice",4385717191951467,4385717191951577,69
HIP_API_DOMAIN,"hipGetDevice",4385717191951677,4385717191951787,70
HIP_API_DOMAIN,"hipGetDevice",4385717191951897,4385717191952007,71
HIP_API_DOMAIN,"hipSetDevice",4385717191952277,4385717191952387,72
HIP_API_DOMAIN,"hipSetDevice",4385717191952467,4385717191952577,73
HIP_API_DOMAIN,"hipGetDevice",4385717191955847,4385717191955957,74
HIP_API_DOMAIN,"hipGetDevice",4385717191956047,4385717191956157,75
HIP_API_DOMAIN,"hipGetDevice",4385717191956257,4385717191956367,76
HIP_API_DOMAIN,"hipGetLastError",4385717191956797,4385717191956897,77
HIP_API_DOMAIN,"hipGetDevice",4385717191956987,4385717191957097,78
HIP_API_DOMAIN,"hipStreamIsCapturing",4385717191957207,4385717191957327,79
HIP_API_DOMAIN,"hipMalloc",4385717191957407,4385717191970277,80
HIP_API_DOMAIN,"hipSetDevice",4385717191971307,4385717191971417,81
HIP_API_DOMAIN,"hipSetDevice",4385717191971507,4385717191971627,82
HIP_API_DOMAIN,"hipGetDevice",4385717191975367,4385717191975477,83
HIP_API_DOMAIN,"hipGetDevice",4385717191975727,4385717191975837,84
HIP_API_DOMAIN,"hipGetDevice",4385717191975947,4385717191976057,85
HIP_API_DOMAIN,"hipGetDevice",4385717191976167,4385717191976277,86
HIP_API_DOMAIN,"hipSetDevice",4385717191977137,4385717191977247,87
HIP_API_DOMAIN,"hipSetDevice",4385717191977327,4385717191977437,88
HIP_API_DOMAIN,"hipGetDevice",4385717191980437,4385717191980547,89
HIP_API_DOMAIN,"hipGetDevice",4385717191980637,4385717191980747,90
HIP_API_DOMAIN,"hipGetDevice",4385717191980847,4385717191980957,91
HIP_API_DOMAIN,"hipGetLastError",4385717191981367,4385717191981467,92
HIP_API_DOMAIN,"hipGetDevice",4385717191981557,4385717191981667,93
HIP_API_DOMAIN,"hipStreamIsCapturing",4385717191981777,4385717191981897,94
HIP_API_DOMAIN,"hipMalloc",4385717191981977,4385717191997717,95
HIP_API_DOMAIN,"hipSetDevice",4385717191998577,4385717191998687,96
HIP_API_DOMAIN,"hipSetDevice",4385717191998787,4385717191998897,97
HIP_API_DOMAIN,"hipGetDevice",4385717192008307,4385717192008417,98
HIP_API_DOMAIN,"hipGetDevice",4385717192008697,4385717192008807,99
HIP_API_DOMAIN,"hipGetDevice",4385717192008907,4385717192009017,100
HIP_API_DOMAIN,"hipGetDevice",4385717192009127,4385717192009237,101
HIP_API_DOMAIN,"hipSetDevice",4385717192009447,4385717192009557,102
HIP_API_DOMAIN,"hipSetDevice",4385717192009637,4385717192009747,103
HIP_API_DOMAIN,"hipGetDevice",4385717192012727,4385717192012837,104
HIP_API_DOMAIN,"hipGetDevice",4385717192012927,4385717192013037,105
HIP_API_DOMAIN,"hipGetDevice",4385717192013137,4385717192013247,106
HIP_API_DOMAIN,"hipGetLastError",4385717192013617,4385717192013717,107
HIP_API_DOMAIN,"hipGetDevice",4385717192013807,4385717192013917,108
HIP_API_DOMAIN,"hipStreamIsCapturing",4385717192014027,4385717192014157,109
HIP_API_DOMAIN,"hipMalloc",4385717192014237,4385717192027397,110
HIP_API_DOMAIN,"hipSetDevice",4385717192028137,4385717192028247,111
HIP_API_DOMAIN,"hipSetDevice",4385717192028357,4385717192028467,112
HIP_API_DOMAIN,"hipGetDevice",4385717192032507,4385717192032617,113
HIP_API_DOMAIN,"hipGetDevice",4385717192032867,4385717192032977,114
HIP_API_DOMAIN,"hipGetDevice",4385717192033067,4385717192033177,115
HIP_API_DOMAIN,"hipGetDevice",4385717192033307,4385717192033417,116
HIP_API_DOMAIN,"hipSetDevice",4385717192033617,4385717192033727,117
HIP_API_DOMAIN,"hipSetDevice",4385717192033807,4385717192033917,118
HIP_API_DOMAIN,"hipGetDevice",4385717192036757,4385717192036877,119
HIP_API_DOMAIN,"hipGetDevice",4385717192036967,4385717192037077,120
HIP_API_DOMAIN,"hipGetDevice",4385717192037167,4385717192037277,121
HIP_API_DOMAIN,"hipGetLastError",4385717192037557,4385717192037667,122
HIP_API_DOMAIN,"hipGetDevice",4385717192037757,4385717192037867,123
HIP_API_DOMAIN,"hipStreamIsCapturing",4385717192037967,4385717192038087,124
HIP_API_DOMAIN,"hipMalloc",4385717192038167,4385717192056346,125
HIP_API_DOMAIN,"hipSetDevice",4385717192057396,4385717192057506,126
HIP_API_DOMAIN,"hipSetDevice",4385717192057616,4385717192057726,127
HIP_API_DOMAIN,"hipGetDevice",4385717192061516,4385717192061626,128
HIP_API_DOMAIN,"hipGetDevice",4385717192061866,4385717192061976,129
HIP_API_DOMAIN,"hipGetDevice",4385717192062736,4385717192062846,130
HIP_API_DOMAIN,"hipGetDevice",4385717192062946,4385717192063056,131
HIP_API_DOMAIN,"hipSetDevice",4385717192063356,4385717192063466,132
HIP_API_DOMAIN,"hipSetDevice",4385717192063546,4385717192063666,133
HIP_API_DOMAIN,"hipGetDevice",4385717192066406,4385717192066516,134
HIP_API_DOMAIN,"hipGetDevice",4385717192066606,4385717192066716,135
HIP_API_DOMAIN,"hipGetDevice",4385717192066816,4385717192066926,136
HIP_API_DOMAIN,"hipGetLastError",4385717192067316,4385717192067426,137
HIP_API_DOMAIN,"hipGetDevice",4385717192067516,4385717192067626,138
HIP_API_DOMAIN,"hipStreamIsCapturing",4385717192067726,4385717192067846,139
HIP_API_DOMAIN,"hipMalloc",4385717192067926,4385717192081886,140
HIP_API_DOMAIN,"hipSetDevice",4385717192083046,4385717192083156,141
HIP_API_DOMAIN,"hipSetDevice",4385717192083256,4385717192083366,142
HIP_API_DOMAIN,"hipGetDevice",4385717192086896,4385717192087006,143
HIP_API_DOMAIN,"hipGetDevice",4385717192087246,4385717192087356,144
HIP_API_DOMAIN,"hipGetDevice",4385717192087456,4385717192087566,145
HIP_API_DOMAIN,"hipGetDevice",4385717192087666,4385717192087786,146
HIP_API_DOMAIN,"hipSetDevice",4385717192087976,4385717192088086,147
HIP_API_DOMAIN,"hipSetDevice",4385717192088166,4385717192088276,148
HIP_API_DOMAIN,"hipGetDevice",4385717192091036,4385717192091146,149
HIP_API_DOMAIN,"hipGetDevice",4385717192091236,4385717192091346,150
HIP_API_DOMAIN,"hipGetDevice",4385717192091446,4385717192091556,151
HIP_API_DOMAIN,"hipGetLastError",4385717192091806,4385717192091916,152
HIP_API_DOMAIN,"hipGetDevice",4385717192092006,4385717192092116,153
HIP_API_DOMAIN,"hipStreamIsCapturing",4385717192092216,4385717192092336,154
HIP_API_DOMAIN,"hipMalloc",4385717192092416,4385717192111466,155
HIP_API_DOMAIN,"hipSetDevice",4385717192112286,4385717192112396,156
HIP_API_DOMAIN,"hipSetDevice",4385717192112496,4385717192112606,157
HIP_API_DOMAIN,"hipGetDevice",4385717192116546,4385717192116656,158
HIP_API_DOMAIN,"hipGetDevice",4385717192116896,4385717192117006,159
HIP_API_DOMAIN,"hipGetDevice",4385717192117106,4385717192117216,160
HIP_API_DOMAIN,"hipGetDevice",4385717192117326,4385717192117436,161
HIP_API_DOMAIN,"hipSetDevice",4385717192117626,4385717192117736,162
HIP_API_DOMAIN,"hipSetDevice",4385717192117816,4385717192117926,163
HIP_API_DOMAIN,"hipGetDevice",4385717192120816,4385717192120936,164
HIP_API_DOMAIN,"hipGetDevice",4385717192121016,4385717192121136,165
HIP_API_DOMAIN,"hipGetDevice",4385717192121236,4385717192121346,166
HIP_API_DOMAIN,"hipGetLastError",4385717192121646,4385717192121756,167
HIP_API_DOMAIN,"hipGetDevice",4385717192121846,4385717192121956,168
HIP_API_DOMAIN,"hipStreamIsCapturing",4385717192122056,4385717192122176,169
HIP_API_DOMAIN,"hipMalloc",4385717192122256,4385717192135076,170
HIP_API_DOMAIN,"hipSetDevice",4385717192136026,4385717192136136,171
HIP_API_DOMAIN,"hipSetDevice",4385717192136806,4385717192136916,172
HIP_API_DOMAIN,"hipGetDevice",4385717192141726,4385717192141836,173
HIP_API_DOMAIN,"hipGetDevice",4385717192142086,4385717192142196,174
HIP_API_DOMAIN,"hipGetDevice",4385717192142286,4385717192142396,175
HIP_API_DOMAIN,"hipGetDevice",4385717192142506,4385717192142616,176
HIP_API_DOMAIN,"hipSetDevice",4385717192142806,4385717192142926,177
HIP_API_DOMAIN,"hipSetDevice",4385717192142996,4385717192143116,178
HIP_API_DOMAIN,"hipGetDevice",4385717192146036,4385717192146146,179
HIP_API_DOMAIN,"hipGetDevice",4385717192146246,4385717192146356,180
HIP_API_DOMAIN,"hipGetDevice",4385717192146446,4385717192146556,181
HIP_API_DOMAIN,"hipGetLastError",4385717192146836,4385717192146946,182
HIP_API_DOMAIN,"hipGetDevice",4385717192147036,4385717192147146,183
HIP_API_DOMAIN,"hipStreamIsCapturing",4385717192147246,4385717192147366,184
HIP_API_DOMAIN,"hipMalloc",4385717192147456,4385717192160496,185
HIP_API_DOMAIN,"hipSetDevice",4385717192161526,4385717192161636,186
HIP_API_DOMAIN,"hipSetDevice",4385717192161736,4385717192161846,187
HIP_API_DOMAIN,"hipGetDevice",4385717192165516,4385717192165626,188
HIP_API_DOMAIN,"hipGetDevice",4385717192165856,4385717192165966,189
HIP_API_DOMAIN,"hipGetDevice",4385717192166066,4385717192166176,190
HIP_API_DOMAIN,"hipGetDevice",4385717192166286,4385717192166396,191
HIP_API_DOMAIN,"hipSetDevice",4385717192166586,4385717192166696,192
HIP_API_DOMAIN,"hipSetDevice",4385717192166776,4385717192166886,193
HIP_API_DOMAIN,"hipGetDevice",4385717192224595,4385717192224735,194
HIP_API_DOMAIN,"hipGetDevice",4385717192233065,4385717192233175,195
HIP_API_DOMAIN,"hipGetDevice",4385717192239065,4385717192239175,196
HIP_API_DOMAIN,"hipGetDevicePropertiesR0600",4385717192241615,4385717192243005,197
HIP_API_DOMAIN,"hipGetDevice",4385717192243185,4385717192243295,198
HIP_API_DOMAIN,"hipGetDevice",4385717192243955,4385717192244065,199
HIP_API_DOMAIN,"hipDevicePrimaryCtxGetState",4385717192244735,4385717192245265,200
HIP_API_DOMAIN,"hipGetDevice",4385717192245785,4385717192245895,201
HIP_API_DOMAIN,"hipStreamIsCapturing",4385717192246985,4385717192247115,202
HIP_API_DOMAIN,"hipGetDevice",4385717192247525,4385717192247635,203
HIP_API_DOMAIN,"hipDevicePrimaryCtxGetState",4385717192247745,4385717192247855,204
HIP_API_DOMAIN,"hipGetDevice",4385717192247955,4385717192248055,205
HIP_API_DOMAIN,"hipStreamIsCapturing",4385717192248155,4385717192248275,206
HIP_API_DOMAIN,"hipGetDevice",4385717192249825,4385717192249945,207
HIP_API_DOMAIN,"__hipPushCallConfiguration",4385717192252705,4385717192253755,208
HIP_API_DOMAIN,"__hipPopCallConfiguration",4385717192254975,4385717192255825,209
HIP_API_DOMAIN,"hipLaunchKernel",4385717192260745,4385717340979837,210
HIP_API_DOMAIN,"hipGetLastError",4385717340984337,4385717340984497,211
HIP_API_DOMAIN,"hipSetDevice",4385717340993737,4385717340994657,212
HIP_API_DOMAIN,"hipGetDevice",4385717341197426,4385717341197846,213
HIP_API_DOMAIN,"hipGetDevice",4385717341204015,4385717341204125,214
HIP_API_DOMAIN,"hipGetDevice",4385717341223535,4385717341223655,215
HIP_API_DOMAIN,"hipGetDevice",4385717341224845,4385717341224955,216
HIP_API_DOMAIN,"hipGetDevice",4385717341226075,4385717341226185,217
HIP_API_DOMAIN,"hipDevicePrimaryCtxGetState",4385717341229825,4385717341230335,218
HIP_API_DOMAIN,"hipGetDevice",4385717341231555,4385717341231665,219
HIP_API_DOMAIN,"hipStreamIsCapturing",4385717341234115,4385717341235755,220
HIP_API_DOMAIN,"hipGetDevice",4385717341236145,4385717341236255,221
HIP_API_DOMAIN,"hipDevicePrimaryCtxGetState",4385717341236365,4385717341236485,222
HIP_API_DOMAIN,"hipGetDevice",4385717341236565,4385717341236675,223
HIP_API_DOMAIN,"hipStreamIsCapturing",4385717341236795,4385717341236925,224
HIP_API_DOMAIN,"hipGetDevice",4385717341238175,4385717341238295,225
HIP_API_DOMAIN,"__hipPushCallConfiguration",4385717341240975,4385717341242145,226
HIP_API_DOMAIN,"__hipPopCallConfiguration",4385717341243395,4385717341243865,227
HIP_API_DOMAIN,"hipLaunchKernel",4385717341245375,4385717341252985,228
HIP_API_DOMAIN,"hipGetLastError",4385717341253085,4385717341253195,229
HIP_API_DOMAIN,"hipSetDevice",4385717341253315,4385717341253445,230
HIP_API_DOMAIN,"hipGetDevice",4385717341269105,4385717341269215,231
HIP_API_DOMAIN,"hipGetDevice",4385717341269375,4385717341269485,232
HIP_API_DOMAIN,"hipGetDevice",4385717341270035,4385717341270145,233
HIP_API_DOMAIN,"hipGetDevice",4385717341270235,4385717341270345,234
HIP_API_DOMAIN,"hipGetDevice",4385717341270435,4385717341270545,235
HIP_API_DOMAIN,"hipDevicePrimaryCtxGetState",4385717341270635,4385717341270745,236
HIP_API_DOMAIN,"hipGetDevice",4385717341270845,4385717341270955,237
HIP_API_DOMAIN,"hipStreamIsCapturing",4385717341271045,4385717341271165,238
HIP_API_DOMAIN,"hipGetDevice",4385717341271245,4385717341271355,239
HIP_API_DOMAIN,"hipDevicePrimaryCtxGetState",4385717341271445,4385717341271555,240
HIP_API_DOMAIN,"hipGetDevice",4385717341271635,4385717341271745,241
HIP_API_DOMAIN,"hipStreamIsCapturing",4385717341271835,4385717341271955,242
HIP_API_DOMAIN,"hipGetDevice",4385717341272055,4385717341272175,243
HIP_API_DOMAIN,"__hipPushCallConfiguration",4385717341272285,4385717341272405,244
HIP_API_DOMAIN,"__hipPopCallConfiguration",4385717341272495,4385717341272615,245
HIP_API_DOMAIN,"hipLaunchKernel",4385717341272695,4385717341275835,246
HIP_API_DOMAIN,"hipGetLastError",4385717341275915,4385717341276015,247
HIP_API_DOMAIN,"hipSetDevice",4385717341276115,4385717341276225,248
HIP_API_DOMAIN,"hipGetDevice",4385717341286285,4385717341286395,249
HIP_API_DOMAIN,"hipGetDevice",4385717341286495,4385717341286615,250
HIP_API_DOMAIN,"hipGetDevice",4385717341287055,4385717341287175,251
HIP_API_DOMAIN,"hipGetDevice",4385717341287255,4385717341287375,252
HIP_API_DOMAIN,"hipGetDevice",4385717341287465,4385717341287575,253
HIP_API_DOMAIN,"hipDevicePrimaryCtxGetState",4385717341287655,4385717341287775,254
HIP_API_DOMAIN,"hipGetDevice",4385717341287855,4385717341287965,255
HIP_API_DOMAIN,"hipStreamIsCapturing",4385717341288055,4385717341288175,256
HIP_API_DOMAIN,"hipGetDevice",4385717341288255,4385717341288365,257
HIP_API_DOMAIN,"hipDevicePrimaryCtxGetState",4385717341289035,4385717341289155,258
HIP_API_DOMAIN,"hipGetDevice",4385717341289235,4385717341289345,259
HIP_API_DOMAIN,"hipStreamIsCapturing",4385717341289435,4385717341289555,260
HIP_API_DOMAIN,"hipGetDevice",4385717341289645,4385717341289765,261
HIP_API_DOMAIN,"__hipPushCallConfiguration",4385717341289855,4385717341289995,262
HIP_API_DOMAIN,"__hipPopCallConfiguration",4385717341290075,4385717341290195,263
HIP_API_DOMAIN,"hipLaunchKernel",4385717341290275,4385717341292995,264
HIP_API_DOMAIN,"hipGetLastError",4385717341293075,4385717341293185,265
HIP_API_DOMAIN,"hipSetDevice",4385717341293285,4385717341293395,266
HIP_API_DOMAIN,"hipGetDevice",4385717341303435,4385717341303545,267
HIP_API_DOMAIN,"hipGetDevice",4385717341303655,4385717341303765,268
HIP_API_DOMAIN,"hipGetDevice",4385717341304385,4385717341304495,269
HIP_API_DOMAIN,"hipGetDevice",4385717341304575,4385717341304695,270
HIP_API_DOMAIN,"hipGetDevice",4385717341304785,4385717341304895,271
HIP_API_DOMAIN,"hipDevicePrimaryCtxGetState",4385717341304975,4385717341305095,272
HIP_API_DOMAIN,"hipGetDevice",4385717341305175,4385717341305285,273
HIP_API_DOMAIN,"hipStreamIsCapturing",4385717341305375,4385717341305495,274
HIP_API_DOMAIN,"hipGetDevice",4385717341305575,4385717341305685,275
HIP_API_DOMAIN,"hipDevicePrimaryCtxGetState",4385717341305765,4385717341305885,276
HIP_API_DOMAIN,"hipGetDevice",4385717341305965,4385717341306075,277
HIP_API_DOMAIN,"hipStreamIsCapturing",4385717341306165,4385717341306275,278
HIP_API_DOMAIN,"hipGetDevice",4385717341306375,4385717341306485,279
HIP_API_DOMAIN,"__hipPushCallConfiguration",4385717341306585,4385717341306695,280
HIP_API_DOMAIN,"__hipPopCallConfiguration",4385717341306775,4385717341306885,281
HIP_API_DOMAIN,"hipLaunchKernel",4385717341306965,4385717341309925,282
HIP_API_DOMAIN,"hipGetLastError",4385717341310005,4385717341310105,283
HIP_API_DOMAIN,"hipSetDevice",4385717341310205,4385717341310315,284
HIP_API_DOMAIN,"hipGetDevice",4385717341318465,4385717341318575,285
HIP_API_DOMAIN,"hipGetDevice",4385717341318675,4385717341318795,286
HIP_API_DOMAIN,"hipGetDevice",4385717341319375,4385717341319495,287
HIP_API_DOMAIN,"hipGetDevice",4385717341319575,4385717341319695,288
HIP_API_DOMAIN,"hipGetDevice",4385717341319785,4385717341319895,289
HIP_API_DOMAIN,"hipDevicePrimaryCtxGetState",4385717341319975,4385717341320095,290
HIP_API_DOMAIN,"hipGetDevice",4385717341320175,4385717341320285,291
HIP_API_DOMAIN,"hipStreamIsCapturing",4385717341320375,4385717341320495,292
HIP_API_DOMAIN,"hipGetDevice",4385717341320575,4385717341320685,293
HIP_API_DOMAIN,"hipDevicePrimaryCtxGetState",4385717341320765,4385717341320885,294
HIP_API_DOMAIN,"hipGetDevice",4385717341320965,4385717341321075,295
HIP_API_DOMAIN,"hipStreamIsCapturing",4385717341321165,4385717341321275,296
HIP_API_DOMAIN,"hipGetDevice",4385717341321375,4385717341321485,297
HIP_API_DOMAIN,"__hipPushCallConfiguration",4385717341321585,4385717341321695,298
HIP_API_DOMAIN,"__hipPopCallConfiguration",4385717341321775,4385717341321895,299
HIP_API_DOMAIN,"hipLaunchKernel",4385717341322445,4385717341325165,300
HIP_API_DOMAIN,"hipGetLastError",4385717341325255,4385717341325355,301
HIP_API_DOMAIN,"hipSetDevice",4385717341325455,4385717341325565,302
HIP_API_DOMAIN,"hipGetDevice",4385717341333405,4385717341333525,303
HIP_API_DOMAIN,"hipGetDevice",4385717341333625,4385717341333735,304
HIP_API_DOMAIN,"hipGetDevice",4385717341334215,4385717341334325,305
HIP_API_DOMAIN,"hipGetDevice",4385717341334415,4385717341334525,306
HIP_API_DOMAIN,"hipGetDevice",4385717341334615,4385717341334725,307
HIP_API_DOMAIN,"hipDevicePrimaryCtxGetState",4385717341334815,4385717341334925,308
HIP_API_DOMAIN,"hipGetDevice",4385717341335005,4385717341335115,309
HIP_API_DOMAIN,"hipStreamIsCapturing",4385717341335205,4385717341335325,310
HIP_API_DOMAIN,"hipGetDevice",4385717341335405,4385717341335515,311
HIP_API_DOMAIN,"hipDevicePrimaryCtxGetState",4385717341335605,4385717341335715,312
HIP_API_DOMAIN,"hipGetDevice",4385717341335795,4385717341335905,313
HIP_API_DOMAIN,"hipStreamIsCapturing",4385717341335995,4385717341336115,314
HIP_API_DOMAIN,"hipGetDevice",4385717341336205,4385717341336315,315
HIP_API_DOMAIN,"__hipPushCallConfiguration",4385717341336415,4385717341336525,316
HIP_API_DOMAIN,"__hipPopCallConfiguration",4385717341336605,4385717341336725,317
HIP_API_DOMAIN,"hipLaunchKernel",4385717341336805,4385717341339755,318
HIP_API_DOMAIN,"hipGetLastError",4385717341339835,4385717341339945,319
HIP_API_DOMAIN,"hipSetDevice",4385717341340045,4385717341340155,320
HIP_API_DOMAIN,"hipGetDevice",4385717341347495,4385717341347605,321
HIP_API_DOMAIN,"hipGetDevice",4385717341347715,4385717341347825,322
HIP_API_DOMAIN,"hipGetDevice",4385717341348445,4385717341348565,323
HIP_API_DOMAIN,"hipGetDevice",4385717341348645,4385717341348755,324
HIP_API_DOMAIN,"hipGetDevice",4385717341348845,4385717341348965,325
HIP_API_DOMAIN,"hipDevicePrimaryCtxGetState",4385717341349045,4385717341349165,326
HIP_API_DOMAIN,"hipGetDevice",4385717341349245,4385717341349355,327
HIP_API_DOMAIN,"hipStreamIsCapturing",4385717341349445,4385717341349565,328
HIP_API_DOMAIN,"hipGetDevice",4385717341349645,4385717341349755,329
HIP_API_DOMAIN,"hipDevicePrimaryCtxGetState",4385717341349835,4385717341349955,330
HIP_API_DOMAIN,"hipGetDevice",4385717341350035,4385717341350145,331
HIP_API_DOMAIN,"hipStreamIsCapturing",4385717341350235,4385717341350345,332
HIP_API_DOMAIN,"hipGetDevice",4385717341350435,4385717341350555,333
HIP_API_DOMAIN,"__hipPushCallConfiguration",4385717341350645,4385717341350775,334
HIP_API_DOMAIN,"__hipPopCallConfiguration",4385717341350855,4385717341350965,335
HIP_API_DOMAIN,"hipLaunchKernel",4385717341351055,4385717341354235,336
HIP_API_DOMAIN,"hipGetLastError",4385717341354315,4385717341354425,337
HIP_API_DOMAIN,"hipSetDevice",4385717341354515,4385717341354625,338
HIP_API_DOMAIN,"hipGetDevice",4385717341361235,4385717341361345,339
HIP_API_DOMAIN,"hipGetDevice",4385717341361445,4385717341361555,340
HIP_API_DOMAIN,"hipGetDevice",4385717341362285,4385717341362395,341
HIP_API_DOMAIN,"hipGetDevice",4385717341362475,4385717341362595,342
HIP_API_DOMAIN,"hipGetDevice",4385717341363095,4385717341363205,343
HIP_API_DOMAIN,"hipDevicePrimaryCtxGetState",4385717341363295,4385717341363405,344
HIP_API_DOMAIN,"hipGetDevice",4385717341363495,4385717341363605,345
HIP_API_DOMAIN,"hipStreamIsCapturing",4385717341363695,4385717341363815,346
HIP_API_DOMAIN,"hipGetDevice",4385717341363895,4385717341364005,347
HIP_API_DOMAIN,"hipDevicePrimaryCtxGetState",4385717341364125,4385717341364235,348
HIP_API_DOMAIN,"hipGetDevice",4385717341364315,4385717341364425,349
HIP_API_DOMAIN,"hipStreamIsCapturing",4385717341364515,4385717341364635,350
HIP_API_DOMAIN,"hipGetDevice",4385717341364725,4385717341364835,351
HIP_API_DOMAIN,"__hipPushCallConfiguration",4385717341364935,4385717341365045,352
HIP_API_DOMAIN,"__hipPopCallConfiguration",4385717341365125,4385717341365245,353
HIP_API_DOMAIN,"hipLaunchKernel",4385717341365325,4385717341368265,354
